text,label
"though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .",1
"an odd , haphazard , and inconsequential romantic comedy .",0
the author's devotees will probably find it fascinating ; others may find it baffling .,0
"theology aside , why put someone who ultimately doesn't learn at the center of a kids' story ?",0
engagingly captures the maddening and magnetic ebb and flow of friendship .,1
under-rehearsed and lifeless,0
this is one of the outstanding thrillers of recent years .,1
a taut psychological thriller that doesn't waste a moment of its two-hour running time .,1
"often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed .",1
the story has some nice twists but the ending and some of the back-story is a little tired . the performances are all solid ; it merely lacks originality to make it a great movie .,1
the 50-something lovebirds are too immature and unappealing to care about .,0
. . . a delicious crime drama on par with the slickest of mamet .,1
"this isn't a stand up and cheer flick ; it's a sit down and ponder affair . and thanks to kline's superbly nuanced performance , that pondering is highly pleasurable .",1
"here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha .",0
a sharp satire of desperation and cinematic deception .,1
"a colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters .",1
"between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .",1
"a silly , self-indulgent film about a silly , self-indulgent filmmaker .",0
"men in black ii has sequel-itis something fierce . an ungainly , comedy-deficient , b-movie rush job . . .",0
"everything in maid in manhattan is exceedingly pleasant , designed not to offend . it goes down easy , leaving virtually no aftertaste .",0
"this bond film goes off the beaten path , not necessarily for the better .",0
"you could say that it's slow at times , you could say that a few of the characters act in ways that real people wouldn't , but one thing you couldn't say is that alias betty is predictable .",1
"involving at times , but lapses quite casually into the absurd .",0
"crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .",0
"white oleander may leave you rolling your eyes in the dark , but that doesn't mean you won't like looking at it .",1
the problem with all of this : it's not really funny .,0
"even when foreign directors . . . borrow stuff from hollywood , they invariably shake up the formula and make it more interesting .",1
"for all its brilliant touches , dragon loses its fire midway , nearly flickering out by its perfunctory conclusion .",0
"the emotion is impressively true for being so hot-blooded , and both leads are up to the task .",1
a sobering and powerful documentary about the most severe kind of personal loss : rejection by one's mother .,1
"guys say mean things and shoot a lot of bullets . some of the characters die and others don't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares .",0
the filmmakers lack the nerve . . . to fully exploit the script's potential for sick humor .,0
it's a fun adventure movie for kids ( of all ages ) that like adventure .,1
funny but perilously slight .,1
[d]oesn't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful .,1
features one of the most affecting depictions of a love affair ever committed to film .,1
"a whole lot foul , freaky and funny .",1
"the twist that ends the movie is the one with the most emotional resonance , but twists are getting irritating , and this is the kind of material where the filmmakers should be very careful about raising eyebrows .",0
". . . if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you're in for a painful ride .",0
"white hasn't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else .",0
"like a medium-grade network sitcom--mostly inoffensive , fitfully amusing , but ultimately so weightless that a decent draft in the auditorium might blow it off the screen .",0
"there's a lot of good material here , but there's also a lot of redundancy and unsuccessful crudeness accompanying it .",0
"high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd .",0
stock up on silver bullets for director neil marshall's intense freight train of a film .,1
"whether [binoche and magimel] are being charming or angst-ridden , they easily fill their scenes and , fine judges both , never overcook the hysteria .",1
"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while .",0
this is the best american movie about troubled teens since 1998's whatever .,1
coughs and sputters on its own postmodern conceit .,0
"flotsam in the sea of moviemaking , not big enough for us to worry about it causing significant harm and not smelly enough to bother despising .",0
"left me with the visceral sensation of longing , lasting traces of charlotte's web of desire and desperation .",1
a workshop mentality prevails .,0
the best thing that can be said of the picture is that it does have a few cute moments .,0
"i found the ring moderately absorbing , largely for its elegantly colorful look and sound .",1
"all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject .",0
"for the first time in several years , mr . allen has surpassed himself with the magic he's spun with the hollywood empress of ms . leoni's ellie .",1
is it a total success ? no . is it something any true film addict will want to check out ? you bet .,1
"those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals .",0
"as befits its title , this pg-13-rated piffle is ultimately as threatening as the snuggle fabric softener bear .",0
"an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot",1
"with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .",1
"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .",1
"by not averting his eyes , solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .",1
barry sonnenfeld owes frank the pug big time,0
. . . takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport,1
"does paint some memorable images . . . , but makhmalbaf keeps her distance from the characters",0
quite funny for the type of movie it is . . .,1
"it's crafty , energetic and smart -- the kid is sort of like a fourteen-year old ferris bueller .",1
"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share .",1
"awesome work : ineffable , elusive , yet inexplicably powerful",1
"there's a spontaneity to the chateau , a sense of light-heartedness , that makes it attractive throughout .",1
"with elements cribbed from lang's metropolis , welles' kane , and eisenstein's potemkin , the true wonder of rintarô's metropolis is the number of lasting images all its own .",1
"downright transparent is the script's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a "" cooler "" pg-13 rating .",0
all of the filmmakers' calculations can't rescue brown sugar from the curse of blandness .,0
"a quiet , disquieting triumph .",1
"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .",1
"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story's inability to create interest .",0
my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor .,1
"there are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies .",0
"watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals .",1
nothing is sacred in this gut-buster .,1
"to enjoy this movie's sharp dialogue and delightful performance by jolie and burns , you have to gloss over the no sense ending .",0
". . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .",1
"stuart's poor-me persona needs a whole bunch of snowball's cynicism to cut through the sugar coating . but once the falcon arrives in the skies above manhattan , the adventure is on red alert .",1
devoid of any of the qualities that made the first film so special .,0
"astonishing isn't the word -- neither is incompetent , incoherent or just plain crap . indeed , none of these words really gets at the very special type of badness that is deuces wild .",0
"a farce of a parody of a comedy of a premise , it isn't a comparison to reality so much as it is a commentary about our knowledge of films .",0
"this is a finely written , superbly acted offbeat thriller .",1
"with danilo donati's witty designs and dante spinotti's luscious cinematography , this might have made a decent children's movie -- if only benigni hadn't insisted on casting himself in the title role .",0
"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1
there's more repetition than creativity throughout the movie .,0
"it helps that the central performers are experienced actors , and that they know their roles so well .",1
if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,1
a masterpiece four years in the making .,1
this is a movie where the most notable observation is how long you've been sitting still .,0
"at its best , the good girl is a refreshingly adult take on adultery . . .",1
"thirty years ago , it would have been groundbreaking . now it's just tired .",0
"writhing under dialogue like 'you're from two different worlds' and 'tonight the maid is a lie and this , this is who you are , ' this schlock-filled fairy tale hits new depths of unoriginality and predictability .",0
"began life as a computer game , then morphed into a movie -- a bad one , of course .",0
"the narrator and the other characters try to convince us that acting transfigures esther , but she's never seen speaking on stage ; one feels cheated , and esther seems to remain an unchanged dullard .",0
"call this the full monty on ice , the underdog sports team formula redux .",1
a genuinely moving and wisely unsentimental drama .,1
"like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories .",0
"it's an ambitious film , and as with all ambitious films , it has some problems . but on the whole , you're gonna like this movie .",1
"like a pack of dynamite sticks , built for controversy . the film is explosive , but a few of those sticks are wet .",0
"brainy , artistic and muted , almost to the point of suffocation .",0
this mistaken-identity picture is so film-culture referential that the final product is a ghost .,0
this is one of polanski's best films .,1
a . . . cynical and serious look at teenage boys doing what they do best - being teenagers .,1
it's frustrating to see these guys -- who are obviously pretty clever -- waste their talent on parodies of things they probably thought were funniest when they were high .,0
"as a girl-meets-girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious . yet it's not quite the genre-busting film it's been hyped to be because it plays everything too safe .",1
"due to some script weaknesses and the casting of the director's brother , the film trails off into inconsequentiality .",0
"humorous and heartfelt , douglas mcgrath's version of 'nicholas nickleby' left me feeling refreshed and hopeful . not many movies have that kind of impact on me these days .",1
the real question this movie poses is not 'who ? ' but 'why ? ',0
"a miniscule little bleep on the film radar , but one that many more people should check out",1
"meeting , even exceeding expectations , it's the best sequel since the empire strikes back . . . a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",1
. . . surprisingly inert for a movie in which the main character travels back and forth between epochs .,0
all three women deliver remarkable performances .,1
great over-the-top moviemaking if you're in a slap-happy mood .,1
offers a breath of the fresh air of true sophistication .,1
a model of what films like this should be like .,1
arguably the year's silliest and most incoherent movie .,0
"the film , despite the gratuitous cinematic distractions impressed upon it , is still good fun .",1
"though certainly original in form , altar boys requires a taste for swamp thing-type animation , doubled with a deafening score .",0
"there are a few laughs and clever sight gags scattered about , but not enough to make this anything more than another big-budget bust .",0
"we hate [madonna] within the film's first five minutes , and she lacks the skill or presence to regain any ground .",0
bad company . bad movie . just plain bad .,0
an unclassifiably awful study in self- and audience-abuse .,0
the movie slides downhill as soon as macho action conventions assert themselves .,0
it's a very tasteful rock and roll movie . you could put it on a coffee table anywhere .,0
"a warm , funny , engaging film .",1
"meyjes's movie , like max rothman's future , does not work .",0
the film jolts the laughs from the audience--as if by cattle prod .,1
it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,0
there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers .,0
what's missing is what we call the 'wow' factor .,0
"films about loss , grief and recovery are pretty valuable these days . seen in that light , moonlight mile should strike a nerve in many .",1
"a good film with a solid pedigree both in front of and , more specifically , behind the camera .",1
"although german cooking does not come readily to mind when considering the world's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",1
it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit . so i just did .,0
"a dreary , incoherent , self-indulgent mess of a movie in which a bunch of pompous windbags drone on inanely for two hours . . . a cacophony of pretentious , meaningless prattle .",0
"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .",0
a standard haunted house tale transplanted to the high seas .,0
an often unfunny romp .,0
"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .",1
a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem .,1
fun and nimble .,1
"nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives .",0
"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",1
we do get the distinct impression that this franchise is drawing to a close .,1
morton deserves an oscar nomination .,1
the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,1
"a mess . the screenplay does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen .",0
"between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season .",1
bland but harmless .,0
"this is a nicely handled affair , a film about human darkness but etched with a light ( yet unsentimental ) touch .",1
strangely comes off as a kingdom more mild than wild .,0
the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .,0
the worst kind of independent ; the one where actors play dress down hicks and ponderously mope around trying to strike lightning as captured by their 1970s predecessors,0
"the film belongs to the marvelous verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public",1
a bravura exercise in emptiness .,0
it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor .,0
"while insomnia is in many ways a conventional , even predictable remake , nolan's penetrating undercurrent of cerebral and cinemantic flair lends ( it ) stimulating depth .",1
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",0
"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th century . it's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation .",1
this 10th film in the series looks and feels tired .,0
"an often-deadly boring , strange reading of a classic whose witty dialogue is treated with a baffling casual approach",0
"the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .",1
"a smart , sassy and exceptionally charming romantic comedy .",1
"sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard delivers .",1
"a respectable venture on its own terms , lacking the broader vision that has seen certain trek films . . . cross over to a more mainstream audience .",1
rarely has so much money delivered so little entertainment .,0
. . . another example of how sandler is losing his touch .,0
"antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it .",1
a fifty car pileup of cliches .,0
"whereas last year's exemplary sexy beast seemed to revitalize the british gangster movie , this equally brutal outing merely sustains it .",0
"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land .",1
generic thriller junk . teens only .,0
"it is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise .",1
director uwe boll and the actors provide scant reason to care in this crude '70s throwback .,0
presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency .,0
proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts .,1
"flashy , pretentious and as impenetrable as morvern's thick , working-class scottish accent .",0
pretty good little movie .,1
"there are times when you wish that the movie had worked a little harder to conceal its contrivances , but brown sugar turns out to be a sweet and enjoyable fantasy .",1
life is a crock -- or something like it .,0
a cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall .,1
flaccid drama and exasperatingly slow journey .,0
"shadyac shoots his film like an m . night shyamalan movie , and he frequently maintains the same snail's pace ; he just forgot to add any genuine tension .",0
"what a concept , what an idea , what a thrill ride . this is a more fascinating look at the future than "" bladerunner "" and one of the most high-concept sci fi adventures attempted for the screen .",1
"a welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story .",1
""" birthday girl "" is an actor's movie first and foremost .",1
"clever , brutal and strangely soulful movie .",1
"if the movie were all comedy , it might work better . but it has an ambition to say something about its subjects , but not a willingness .",0
"birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie's darker turns .",1
"peppering this urban study with references to norwegian folktales , villeneuve creates in maelstrom a world where the bizarre is credible and the real turns magical .",1
"an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .",0
"interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals 'red dragon' right from under their noses .",1
"affirms the gifts of all involved , starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together .",1
"roman coppola may never become the filmmaker his dad was , but heck  few filmmakers will . but based on cq , i'll certainly be keeping an eye out for his next project .",1
its initial excitement settles into a warmed over pastiche .,0
these guys seem great to knock back a beer with but they're simply not funny performers .,0
kinnear and dafoe give what may be the performances of their careers .,1
uneven performances and a spotty script add up to a biting satire that has no teeth .,0
"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .",1
gently humorous and touching .,1
it's a rare window on an artistic collaboration .,1
"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination .",1
a french film with a more down-home flavor .,1
a pleasant piece of escapist entertainment .,1
"nothing here seems as funny as it did in analyze this , not even joe viterelli as de niro's right-hand goombah .",0
"as it stands , there's some fine sex onscreen , and some tense arguing , but not a whole lot more .",0
"s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . .",1
"a serious movie with serious ideas . but seriously , folks , it doesn't work .",0
"ultimately , in the history of the academy , people may be wondering what all that jazz was about "" chicago "" in 2002 . zellweger's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a",0
. . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might .,0
the tenderness of the piece is still intact .,1
"on its own , big trouble could be considered a funny little film .",1
just too silly and sophomoric to ensnare its target audience .,0
"the satire is unfocused , while the story goes nowhere .",0
"all in all , road to perdition is more in love with strangeness than excellence .",0
"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . but what are adults doing in the theater at all ?",0
harmless fun .,1
japan's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,1
aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cartoon characters .,0
a conventional but heartwarming tale .,1
"the film starts promisingly , but the ending is all too predictable and far too cliched to really work .",0
a puzzling experience .,0
"a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .",0
i couldn't help but feel the wasted potential of this slapstick comedy .,0
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .",0
this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces .,1
jacquot's strategy allows his cast the benefit of being able to give full performances . . . while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself .,1
the sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film isn't as flippant or slick as it thinks it is .,0
"movies like this are selling the old european candor , the old wink of 'bold' revelation . but in 2002 , such revelations wilt .",0
[t]oo many of these gross out scenes . . .,0
"'film aficionados cannot help but love cinema paradiso , whether the original version or new director's cut . '",1
"for its 100 minutes running time , you'll wait in vain for a movie to happen .",0
"serviceable at best , slightly less than serviceable at worst .",0
"the movie has no respect for laws , political correctness or common decency , but it displays something more important : respect for its flawed , crazy people .",1
"richard pryor mined his personal horrors and came up with a treasure chest of material , but lawrence gives us mostly fool's gold .",0
"like any good romance , son of the bride , proves it's never too late to learn .",1
"loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .",0
"impostor doesn't do much with its template , despite a remarkably strong cast .",0
craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters .,1
"keenly observed and refreshingly natural , swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s . c . , to the adrenaline jolt of a sudden lunch rush at the diner .",1
"morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull , lifeless , and irritating .",0
"with jump cuts , fast editing and lots of pyrotechnics , yu clearly hopes to camouflage how bad his movie is . he fails .",0
like the chelsea's denizens . . . burdette's collage-form scenario tends to over-romanticize the spiritual desolation of the struggling artiste .,0
a solid film . . . but more conscientious than it is truly stirring .,0
exhilarating but blatantly biased .,1
there are moments of real pleasure to be found in sara sugarman's whimsical comedy very annie-mary but not enough to sustain the film .,0
"a gob of drivel so sickly sweet , even the eager consumers of moore's pasteurized ditties will retch it up like rancid crème brûlée .",0
an overwrought taiwanese soaper about three people and their mixed-up relationship .,0
"the movie is dawn of the dead crossed with john carpenter's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second .",0
"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",0
marries the amateurishness of the blair witch project with the illogic of series 7 : the contenders to create a completely crass and forgettable movie .,0
"michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he's got as potent a topic as ever here .",1
[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,1
"instead of contriving a climactic hero's death for the beloved-major- character-who-shall- remain-nameless , why not invite some genuine spontaneity into the film by having the evil aliens' laser guns actually hit something for once ?",0
"it's slow -- very , very slow . it's not the ultimate depression-era gangster movie . that's pure pr hype .",0
". . . flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags .",1
like watching a dress rehearsal the week before the show goes up : everything's in place but something's just a little off-kilter .,0
"this is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .",0
"'god help us , but capra and cooper are rolling over in their graves . '",0
"i've never seen or heard anything quite like this film , and i recommend it for its originality alone .",1
"this is not chabrol's best , but even his lesser works outshine the best some directors can offer .",1
i haven't seen such self-amused trash since freddy got fingered .,0
"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",0
"just what makes us happy , anyway ?",1
tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .,0
moore's performance impresses almost as much as her work with haynes in 1995's safe .,1
the date movie that franz kafka would have made .,1
"instead of a hyperbolic beat-charged urban western , it's an unpretentious , sociologically pointed slice of life .",1
"overall , it's a pretty mediocre family film .",0
"an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you're getting its metaphysical point .",1
"to the degree that ivans xtc . works , it's thanks to huston's revelatory performance .",1
"harsh , effective documentary on life in the israeli-occupied palestinian territories .",1
a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film . search it out .,1
"a truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort .",1
the piano teacher is the sort of movie that discourages american audiences from ever wanting to see another foreign film .,0
"even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man .",1
you live the mood rather than savour the story .,1
"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves .",0
son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,1
"apesar de seus graves problemas , o filme consegue entreter .",1
moonlight mile doesn't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .,1
[woo's] most resonant film since the killer .,1
a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left .,0
"i doubt anyone will remember the picture by the time christmas really rolls around , but maybe it'll be on video by then .",0
neither funny nor suspenseful nor particularly well-drawn .,0
there's no getting around the fact that this is revenge of the nerds revisited -- again .,0
[a] devastatingly powerful and astonishingly vivid holocaust drama .,1
kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,1
jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,0
"'aunque recurre a ciertos clichés del género , la poderosa actuación de robin williams perdona las fallas del guión . '",1
something has been lost in the translation . . . another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise .,0
fulfills the minimum requirement of disney animation .,1
"a bowel-curdling , heart-stopping recipe for terror .",1
what might have been a predictably heartwarming tale is suffused with complexity .,1
"led by griffin's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the material .",1
ian holm conquers france as an earthy napoleon,1
its solemn pretension prevents us from sharing the awe in which it holds itself .,0
"the sentimental script has problems , but the actors pick up the slack .",1
it's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .,1
malcolm mcdowell is cool . paul bettany is cool . paul bettany playing malcolm mcdowell ? cool .,1
"looking aristocratic , luminous yet careworn in jane hamilton's exemplary costumes , rampling gives a performance that could not be improved upon .",1
"a jewish ww ii doc that isn't trying simply to out-shock , out-outrage or out-depress its potential audience ! who knew . . .",1
"supposedly , pokemon can't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over .",0
"creeps you out in high style , even if nakata did it better .",1
"morton is a great actress portraying a complex character , but morvern callar grows less compelling the farther it meanders from its shocking start .",1
"very solid , very watchable first feature for director peter sheridan",1
". . . pitiful , slapdash disaster . a doa dud from frame one .",0
foster breathes life into a roll that could have otherwise been bland and run of the mill .,1
it concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt .,0
"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",1
"it's not hateful . it's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0
"it's so underwritten that you can't figure out just where the other characters , including ana's father and grandfather , come down on the issue of ana's future .",0
"the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it's begun to split up so that it can do even more damage .",0
"[t]his slop doesn't even have potential as a cult film , as it's too loud to shout insults at the screen .",0
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest .",0
"with generic sets and b-grade special effects , jason is about as convincing on the sci-fi front as tv's defunct cleopatra 2525 .",0
"by the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around .",0
"by the time the surprise ending is revealed , interest cannot be revived .",0
there's plenty to impress about e . t .,1
a polished and vastly entertaining caper film that puts the sting back into the con .,1
happily stays close to the ground in a spare and simple manner and doesn't pummel us with phony imagery or music .,1
"after sitting through this sloppy , made-for-movie comedy special , it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work .",0
"a thoroughly enjoyable , heartfelt coming-of-age comedy .",1
"it's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .",1
"though avary has done his best to make something out of ellis' nothing novel , in the end , his rules is barely worth following .",0
"for the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .",1
". . . creates a visceral sense of its characters' lives and conflicted emotions that carries it far above . . . what could have been a melodramatic , lifetime channel-style anthology .",1
captures the raw comic energy of one of our most flamboyant female comics .,1
"the stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt .",1
"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",1
"fubar is very funny , but not always in a laugh-out-loud way .",1
"how many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?",0
"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .",1
"as a vehicle to savour binoche's skill , the film is well worthwhile .",1
the film tunes into a grief that could lead a man across centuries .,1
"the case is a convincing one , and should give anyone with a conscience reason to pause .",1
the film is saved from aren't-kids-cute sentimentality by a warmth that isn't faked and a stately sense of composition .,1
"in a movie full of surprises , the biggest is that secret ballot is a comedy , both gentle and biting .",1
earnest falls short of its ideal predecessor largely due to parker's ill-advised meddling with the timeless source material .,0
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution .",1
a movie that hovers somewhere between an acute character study and a trite power struggle .,0
"at three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue .",0
"a delightful , if minor , pastry of a movie .",1
"although mainstream american movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel .",1
"mr . polanski is in his element here : alone , abandoned , but still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival .",1
"director carl franklin , so crisp and economical in one false move , bogs down in genre cliches here .",0
the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects .,0
". . . while the humor aspects of 'jason x' were far more entertaining than i had expected , everything else about the film tanks .",0
serving sara doesn't serve up a whole lot of laughs .,0
"baran isn't the most transporting or gripping film from iran -- or , indeed , by its director -- but it's a worthy companion to the many fine , focused films emerging from that most surprising of nations .",1
an inspiring and heart-affecting film about the desperate attempts of vietnamese refugees living in u . s . relocation camps to keep their hopes alive in 1975 .,1
"to be influenced chiefly by humanity's greatest shame , reality shows -- reality shows for god's sake ! -- is a crime that should be punishable by chainsaw .",0
"after a while , hoffman's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial .",0
it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman .,0
"while the stoically delivered hokum of hart's war is never fun , it's still a worthy addition to the growing canon of post-saving private ryan tributes to the greatest generation .",1
a subtle and well-crafted ( for the most part ) chiller .,1
